n	x	y	z
706 -2.85666 -0.363265 0.214401
707 -2.85586 -0.363274 0.213738
708 -2.85507 -0.36328 0.213074
709 -2.85428 -0.363284 0.21241
710 -2.85349 -0.363286 0.211747
711 -2.85269 -0.363285 0.211083
712 -2.8519 -0.363282 0.210419
713 -2.8511 -0.363276 0.209755
714 -2.85031 -0.363268 0.209091
715 -2.84952 -0.363258 0.208426
716 -2.84872 -0.363245 0.207762
717 -2.84793 -0.36323 0.207098
718 -2.84713 -0.363213 0.206433
719 -2.84634 -0.363193 0.205769
720 -2.84554 -0.363171 0.205104
721 -2.84475 -0.363146 0.204439
722 -2.84395 -0.363119 0.203774
723 -2.84316 -0.36309 0.203109
724 -2.84236 -0.363058 0.202444
725 -2.84157 -0.363024 0.201779
