n	v_eff	rho
5772 1222.85 3.21333
5773 1196.76 3.2063
5774 1170.55 3.19924
5775 1144.25 3.19215
5776 1117.86 3.18501
5777 1091.39 3.17784
5778 1064.84 3.17063
5779 1038.23 3.16338
5780 1011.55 3.1561
5781 984.828 3.14878
5782 958.064 3.14143
5783 931.271 3.13403
5784 904.46 3.12661
5785 877.642 3.11914
5786 850.828 3.11164
5787 824.031 3.10411
5788 797.265 3.09653
5789 770.543 3.08893
5790 743.879 3.08129
5791 717.289 3.07361
5792 690.788 3.0659
5793 664.394 3.05816
5794 638.123 3.05038
5795 611.994 3.04257
5796 586.025 3.03472
5797 560.237 3.02684
5798 534.649 3.01894
5799 509.285 3.01099
5800 484.166 3.00302
5801 459.315 2.99502
5802 434.757 2.98698
5803 410.518 2.97892
5804 386.624 2.97082
5805 363.102 2.9627
5806 339.982 2.95455
5807 317.292 2.94637
5808 295.064 2.93817
5809 273.33 2.92994
5810 252.122 2.92168
5811 231.475 2.9134
5812 211.425 2.9051
5813 192.008 2.89677
5814 173.262 2.88842
5815 155.227 2.88005
5816 137.943 2.87166
5817 121.452 2.86325
5818 105.797 2.85482
5819 91.0209 2.84637
5820 77.1706 2.83791
5821 64.2924 2.82944
5822 52.4341 2.82095
5823 41.6448 2.81245
5824 31.9748 2.80394
5825 23.4752 2.79541
5826 16.1986 2.78689
5827 10.1983 2.77835
5828 5.52847 2.76981
5829 2.24443 2.76127
5830 0.402075 2.75272
5831 0.0580134 2.74418
5832 1.26942 2.73564
5833 4.09393 2.7271
5834 8.58944 2.71857
5835 14.814 2.71005
5836 22.8258 2.70154
5837 32.6825 2.69304
5838 44.4418 2.68455
5839 58.1603 2.67609
5840 73.8942 2.66764
5841 91.6982 2.65922
5842 111.626 2.65082
5843 133.729 2.64244
5844 158.058 2.6341
5845 184.659 2.62579
5846 213.579 2.61752
5847 244.857 2.60929
5848 278.534 2.6011
5849 314.642 2.59295
5850 353.213 2.58486
5851 394.272 2.57682
5852 437.838 2.56883
5853 483.926 2.5609
5854 532.545 2.55304
5855 583.696 2.54524
5856 637.373 2.53751
5857 693.562 2.52986
5858 752.242 2.52229
5859 813.382 2.5148
5860 876.941 2.50739
5861 942.872 2.50008
5862 1011.11 2.49287
5863 1081.59 2.48575
5864 1154.23 2.47874
5865 1228.93 2.47183
5866 1305.59 2.46504
5867 1384.09 2.45837
5868 1464.3 2.45182
5869 1546.08 2.4454
5870 1629.28 2.4391
5871 1713.72 2.43295
5872 1799.22 2.42694
5873 1885.59 2.42107
5874 1972.64 2.41535
5875 2060.13 2.40979
5876 2147.84 2.40439
5877 2235.54 2.39916
5878 2322.97 2.39409
5879 2409.87 2.38919
5880 2496 2.38448
5881 2581.06 2.37995
5882 2664.78 2.3756
5883 2746.89 2.37145
5884 2827.09 2.36749
5885 2905.1 2.36373
5886 2980.64 2.36017
5887 3053.43 2.35682
5888 3123.17 2.35368
5889 3189.61 2.35075
5890 3252.48 2.34804
5891 3311.51 2.34554
5892 3366.48 2.34327
5893 3417.13 2.34123
5894 3463.27 2.33941
5895 3504.7 2.33781
5896 3541.22 2.33645
5897 3572.68 2.33532
5898 3598.94 2.33443
5899 3619.88 2.33376
5900 3635.41 2.33334
5901 3645.46 2.33314
5902 3649.98 2.33319
5903 3648.96 2.33347
5904 3642.39 2.33398
5905 3630.3 2.33473
5906 3612.76 2.33571
5907 3589.84 2.33693
5908 3561.64 2.33838
5909 3528.29 2.34005
5910 3489.94 2.34196
5911 3446.75 2.34409
5912 3398.91 2.34644
5913 3346.64 2.34901
5914 3290.14 2.35181
5915 3229.66 2.35481
5916 3165.44 2.35803
5917 3097.75 2.36146
5918 3026.85 2.36509
5919 2953.01 2.36893
5920 2876.52 2.37296
5921 2797.67 2.37719
5922 2716.73 2.3816
5923 2633.99 2.3862
5924 2549.74 2.39098
5925 2464.25 2.39594
5926 2377.81 2.40107
5927 2290.68 2.40637
5928 2203.12 2.41183
5929 2115.39 2.41745
5930 2027.73 2.42322
5931 1940.38 2.42914
5932 1853.56 2.43521
5933 1767.48 2.44142
5934 1682.35 2.44776
5935 1598.35 2.45423
5936 1515.66 2.46082
5937 1434.45 2.46754
5938 1354.85 2.47437
5939 1277.02 2.48132
5940 1201.07 2.48837
5941 1127.12 2.49552
5942 1055.27 2.50278
5943 985.608 2.51012
5944 918.214 2.51756
5945 853.154 2.52508
5946 790.484 2.53268
5947 730.25 2.54036
5948 672.488 2.54812
5949 617.226 2.55594
5950 564.483 2.56383
5951 514.268 2.57178
5952 466.586 2.57978
5953 421.431 2.58785
5954 378.795 2.59596
5955 338.659 2.60412
5956 301.002 2.61233
5957 265.797 2.62058
5958 233.011 2.62886
5959 202.61 2.63718
5960 174.553 2.64554
5961 148.797 2.65392
5962 125.297 2.66233
5963 104.005 2.67076
5964 84.8686 2.67922
5965 67.8366 2.68769
5966 52.8545 2.69618
5967 39.8672 2.70468
5968 28.8183 2.7132
5969 19.6507 2.72173
5970 12.3067 2.73026
5971 6.72835 2.7388
5972 2.85763 2.74734
5973 0.636476 2.75588
5974 0.0070586 2.76443
5975 0.911908 2.77297
5976 3.29404 2.78151
5977 7.09708 2.79004
5978 12.2654 2.79857
5979 18.7441 2.80708
5980 26.4791 2.81559
5981 35.4177 2.82409
5982 45.5076 2.83257
5983 56.698 2.84104
5984 68.9392 2.8495
5985 82.1825 2.85794
5986 96.3804 2.86636
5987 111.487 2.87476
5988 127.456 2.88315
5989 144.246 2.89151
5990 161.812 2.89985
5991 180.115 2.90817
5992 199.113 2.91647
5993 218.769 2.92474
5994 239.044 2.93299
5995 259.902 2.94121
5996 281.309 2.9494
5997 303.229 2.95757
5998 325.632 2.96571
5999 348.485 2.97382
6000 371.757 2.9819
6001 395.42 2.98996
6002 419.444 2.99798
6003 443.804 3.00597
6004 468.473 3.01393
6005 493.426 3.02186
6006 518.639 3.02976
6007 544.088 3.03763
6008 569.752 3.04546
6009 595.61 3.05326
6010 621.64 3.06102
6011 647.824 3.06876
6012 674.143 3.07645
6013 700.578 3.08412
6014 727.114 3.09175
6015 753.733 3.09934
6016 780.42 3.1069
6017 807.16 3.11442
6018 833.939 3.12191
6019 860.744 3.12936
6020 887.561 3.13677
6021 914.378 3.14415
6022 941.184 3.15149
6023 967.967 3.1588
6024 994.717 3.16607
6025 1021.42 3.1733
6026 1048.08 3.1805
6027 1074.67 3.18765
6028 1101.19 3.19478
6029 1127.64 3.20186
6030 1153.99 3.20891
6031 1180.26 3.21592
6032 1206.42 3.22289
6033 1232.48 3.22982
6034 1258.42 3.23672
6035 1284.25 3.24358
6036 1309.95 3.2504
6037 1335.52 3.25719
6038 1360.96 3.26394
6039 1386.26 3.27065
6040 1411.42 3.27732
6041 1436.43 3.28395
6042 1461.29 3.29055
6043 1485.99 3.29711
6044 1510.54 3.30363
6045 1534.93 3.31012
6046 1559.16 3.31657
6047 1583.23 3.32298
6048 1607.12 3.32935
6049 1630.85 3.33569
6050 1654.4 3.34199
6051 1677.79 3.34825
6052 1700.99 3.35447
6053 1724.02 3.36066
6054 1746.88 3.36681
6055 1769.55 3.37293
6056 1792.05 3.379
6057 1814.37 3.38504
6058 1836.5 3.39105
6059 1858.45 3.39702
6060 1880.22 3.40295
6061 1901.81 3.40884
6062 1923.22 3.4147
6063 1944.44 3.42052
6064 1965.48 3.42631
6065 1986.33 3.43206
6066 2007 3.43777
6067 2027.49 3.44345
6068 2047.79 3.4491
6069 2067.92 3.4547
6070 2087.86 3.46028
6071 2107.61 3.46581
6072 2127.19 3.47131
6073 2146.58 3.47678
6074 2165.8 3.48221
6075 2184.83 3.48761
6076 2203.69 3.49297
6077 2222.36 3.49829
6078 2240.86 3.50358
6079 2259.18 3.50884
6080 2277.33 3.51406
6081 2295.3 3.51925
6082 2313.1 3.52441
6083 2330.72 3.52953
6084 2348.17 3.53461
6085 2365.45 3.53966
6086 2382.55 3.54468
6087 2399.49 3.54967
6088 2416.26 3.55462
6089 2432.86 3.55953
6090 2449.3 3.56442
6091 2465.57 3.56927
6092 2481.67 3.57408
6093 2497.61 3.57887
6094 2513.39 3.58362
6095 2529.01 3.58834
6096 2544.47 3.59302
6097 2559.77 3.59768
6098 2574.92 3.6023
6099 2589.9 3.60689
6100 2604.74 3.61144
6101 2619.41 3.61597
6102 2633.94 3.62046
6103 2648.31 3.62492
6104 2662.54 3.62935
6105 2676.61 3.63374
6106 2690.54 3.63811
6107 2704.32 3.64244
6108 2717.95 3.64674
6109 2731.44 3.65101
6110 2744.79 3.65525
6111 2757.99 3.65946
6112 2771.06 3.66364
6113 2783.98 3.66779
6114 2796.77 3.6719
6115 2809.41 3.67599
6116 2821.93 3.68004
6117 2834.3 3.68407
6118 2846.55 3.68806
6119 2858.66 3.69202
6120 2870.64 3.69596
6121 2882.48 3.69986
6122 2894.2 3.70373
6123 2905.79 3.70757
6124 2917.26 3.71139
6125 2928.6 3.71517
6126 2939.81 3.71893
6127 2950.9 3.72265
6128 2961.87 3.72635
6129 2972.71 3.73001
6130 2983.44 3.73365
6131 2994.04 3.73726
6132 3004.53 3.74083
6133 3014.9 3.74438
6134 3025.15 3.7479
6135 3035.29 3.7514
6136 3045.31 3.75486
6137 3055.22 3.75829
6138 3065.02 3.7617
6139 3074.71 3.76508
6140 3084.28 3.76843
6141 3093.75 3.77175
6142 3103.11 3.77504
6143 3112.36 3.77831
6144 3121.51 3.78155
6145 3130.55 3.78476
6146 3139.48 3.78794
6147 3148.31 3.79109
6148 3157.04 3.79422
6149 3165.67 3.79732
6150 3174.19 3.80039
6151 3182.62 3.80343
6152 3190.95 3.80645
6153 3199.17 3.80944
6154 3207.3 3.8124
6155 3215.34 3.81533
6156 3223.28 3.81824
6157 3231.12 3.82112
6158 3238.87 3.82398
6159 3246.52 3.8268
6160 3254.09 3.8296
6161 3261.56 3.83238
6162 3268.94 3.83513
6163 3276.23 3.83785
6164 3283.43 3.84054
6165 3290.54 3.84321
6166 3297.56 3.84585
6167 3304.5 3.84847
6168 3311.35 3.85106
6169 3318.11 3.85362
6170 3324.79 3.85616
6171 3331.38 3.85867
6172 3337.89 3.86116
6173 3344.32 3.86362
6174 3350.67 3.86605
6175 3356.93 3.86846
6176 3363.11 3.87084
6177 3369.21 3.8732
6178 3375.23 3.87553
6179 3381.18 3.87783
6180 3387.04 3.88012
6181 3392.82 3.88237
6182 3398.53 3.8846
6183 3404.16 3.88681
6184 3409.72 3.88899
6185 3415.2 3.89114
6186 3420.6 3.89327
6187 3425.93 3.89537
6188 3431.19 3.89745
6189 3436.37 3.89951
6190 3441.48 3.90154
6191 3446.52 3.90354
6192 3451.48 3.90552
6193 3456.38 3.90748
6194 3461.2 3.90941
6195 3465.95 3.91132
6196 3470.64 3.9132
6197 3475.25 3.91506
6198 3479.79 3.91689
6199 3484.27 3.9187
6200 3488.68 3.92048
6201 3493.02 3.92224
6202 3497.29 3.92398
6203 3501.5 3.92569
6204 3505.64 3.92738
6205 3509.72 3.92904
6206 3513.73 3.93068
6207 3517.67 3.93229
6208 3521.55 3.93389
6209 3525.37 3.93545
6210 3529.12 3.937
6211 3532.81 3.93851
6212 3536.43 3.94001
6213 3540 3.94148
6214 3543.5 3.94293
6215 3546.94 3.94435
6216 3550.32 3.94575
6217 3553.63 3.94713
6218 3556.89 3.94848
6219 3560.08 3.94981
6220 3563.22 3.95112
6221 3566.29 3.9524
6222 3569.31 3.95366
6223 3572.26 3.9549
6224 3575.16 3.95611
6225 3578 3.9573
6226 3580.78 3.95846
6227 3583.5 3.9596
6228 3586.17 3.96072
6229 3588.77 3.96182
6230 3591.32 3.96289
6231 3593.81 3.96394
6232 3596.25 3.96496
6233 3598.63 3.96597
6234 3600.95 3.96694
6235 3603.22 3.9679
6236 3605.43 3.96883
6237 3607.58 3.96974
6238 3609.68 3.97063
6239 3611.73 3.97149
6240 3613.71 3.97233
6241 3615.65 3.97315
6242 3617.53 3.97395
6243 3619.35 3.97472
6244 3621.12 3.97547
6245 3622.84 3.97619
6246 3624.51 3.9769
6247 3626.11 3.97758
6248 3627.67 3.97823
6249 3629.17 3.97887
6250 3630.62 3.97948
6251 3632.02 3.98007
6252 3633.36 3.98064
6253 3634.65 3.98118
6254 3635.89 3.9817
6255 3637.07 3.9822
6256 3638.21 3.98267
6257 3639.29 3.98312
6258 3640.32 3.98355
6259 3641.29 3.98396
6260 3642.22 3.98434
6261 3643.09 3.98471
6262 3643.91 3.98504
6263 3644.68 3.98536
6264 3645.39 3.98565
6265 3646.06 3.98592
6266 3646.67 3.98617
6267 3647.23 3.9864
6268 3647.74 3.9866
6269 3648.2 3.98678
6270 3648.61 3.98694
6271 3648.96 3.98707
6272 3649.27 3.98718
6273 3649.52 3.98727
6274 3649.73 3.98734
6275 3649.88 3.98738
6276 3649.98 3.98741
6277 3650.03 3.98741
6278 3650.02 3.98738
6279 3649.97 3.98734
6280 3649.87 3.98727
6281 3649.71 3.98718
6282 3649.5 3.98706
6283 3649.24 3.98692
6284 3648.94 3.98676
6285 3648.57 3.98658
6286 3648.16 3.98638
6287 3647.7 3.98615
6288 3647.18 3.9859
6289 3646.62 3.98563
6290 3646 3.98533
6291 3645.33 3.98502
6292 3644.61 3.98467
6293 3643.84 3.98431
6294 3643.01 3.98393
6295 3642.14 3.98352
6296 3641.21 3.98308
6297 3640.23 3.98263
6298 3639.19 3.98215
6299 3638.11 3.98165
6300 3636.97 3.98113
6301 3635.78 3.98059
6302 3634.54 3.98002
6303 3633.25 3.97943
6304 3631.9 3.97881
6305 3630.5 3.97818
6306 3629.04 3.97752
6307 3627.54 3.97684
6308 3625.97 3.97613
6309 3624.36 3.9754
6310 3622.69 3.97465
6311 3620.97 3.97388
6312 3619.19 3.97308
6313 3617.36 3.97226
6314 3615.48 3.97142
6315 3613.54 3.97055
6316 3611.55 3.96966
6317 3609.5 3.96875
6318 3607.39 3.96782
6319 3605.23 3.96686
6320 3603.02 3.96588
6321 3600.75 3.96487
6322 3598.42 3.96385
6323 3596.04 3.9628
6324 3593.6 3.96172
6325 3591.1 3.96062
6326 3588.54 3.9595
6327 3585.93 3.95836
6328 3583.26 3.95719
6329 3580.54 3.956
6330 3577.75 3.95479
6331 3574.91 3.95355
6332 3572.01 3.95229
6333 3569.04 3.951
6334 3566.02 3.9497
6335 3562.94 3.94836
6336 3559.8 3.94701
6337 3556.6 3.94563
6338 3553.34 3.94423
6339 3550.02 3.9428
6340 3546.64 3.94135
6341 3543.19 3.93988
6342 3539.69 3.93838
6343 3536.12 3.93686
6344 3532.48 3.93531
6345 3528.79 3.93375
6346 3525.03 3.93215
6347 3521.21 3.93054
6348 3517.32 3.92889
6349 3513.37 3.92723
6350 3509.36 3.92554
6351 3505.28 3.92383
6352 3501.13 3.92209
6353 3496.92 3.92033
6354 3492.64 3.91854
6355 3488.29 3.91673
6356 3483.88 3.91489
6357 3479.39 3.91303
6358 3474.84 3.91115
6359 3470.22 3.90924
6360 3465.54 3.90731
6361 3460.78 3.90535
6362 3455.95 3.90337
6363 3451.05 3.90136
6364 3446.08 3.89933
6365 3441.03 3.89727
6366 3435.92 3.89519
6367 3430.73 3.89308
6368 3425.46 3.89095
6369 3420.13 3.88879
6370 3414.72 3.88661
6371 3409.23 3.88441
6372 3403.67 3.88217
6373 3398.03 3.87992
6374 3392.32 3.87763
6375 3386.52 3.87532
6376 3380.65 3.87299
6377 3374.7 3.87063
6378 3368.68 3.86825
6379 3362.57 3.86584
6380 3356.38 3.8634
6381 3350.11 3.86094
6382 3343.76 3.85845
6383 3337.32 3.85594
6384 3330.8 3.8534
6385 3324.2 3.85083
6386 3317.52 3.84824
6387 3310.75 3.84562
6388 3303.89 3.84298
6389 3296.95 3.8403
6390 3289.91 3.83761
6391 3282.79 3.83488
6392 3275.59 3.83213
6393 3268.29 3.82936
6394 3260.9 3.82656
6395 3253.42 3.82373
6396 3245.85 3.82087
6397 3238.19 3.81799
6398 3230.43 3.81508
6399 3222.58 3.81214
6400 3214.63 3.80917
6401 3206.59 3.80618
6402 3198.45 3.80316
6403 3190.21 3.80012
6404 3181.88 3.79704
6405 3173.44 3.79394
6406 3164.91 3.79081
6407 3156.27 3.78766
6408 3147.54 3.78447
6409 3138.7 3.78126
6410 3129.75 3.77802
6411 3120.7 3.77475
6412 3111.55 3.77146
6413 3102.29 3.76813
6414 3092.92 3.76478
6415 3083.44 3.7614
6416 3073.86 3.75799
6417 3064.16 3.75456
6418 3054.35 3.75109
6419 3044.43 3.74759
6420 3034.4 3.74407
6421 3024.25 3.74052
6422 3013.99 3.73694
6423 3003.61 3.73333
6424 2993.11 3.72969
6425 2982.49 3.72602
6426 2971.76 3.72232
6427 2960.9 3.7186
6428 2949.92 3.71484
6429 2938.82 3.71105
6430 2927.6 3.70724
6431 2916.25 3.70339
6432 2904.78 3.69951
6433 2893.17 3.69561
6434 2881.44 3.69167
6435 2869.58 3.68771
6436 2857.59 3.68371
6437 2845.47 3.67968
6438 2833.22 3.67563
6439 2820.83 3.67154
6440 2808.3 3.66742
6441 2795.64 3.66327
6442 2782.85 3.65909
6443 2769.91 3.65488
6444 2756.83 3.65064
6445 2743.62 3.64637
6446 2730.26 3.64206
6447 2716.75 3.63772
6448 2703.11 3.63336
6449 2689.31 3.62896
6450 2675.38 3.62453
6451 2661.29 3.62006
6452 2647.05 3.61557
6453 2632.66 3.61104
6454 2618.12 3.60648
6455 2603.43 3.60189
6456 2588.59 3.59727
6457 2573.59 3.59261
6458 2558.43 3.58792
6459 2543.11 3.5832
6460 2527.64 3.57845
6461 2512.01 3.57366
6462 2496.21 3.56884
6463 2480.26 3.56399
6464 2464.14 3.5591
6465 2447.85 3.55418
6466 2431.4 3.54923
6467 2414.79 3.54424
6468 2398 3.53922
6469 2381.05 3.53416
6470 2363.93 3.52907
6471 2346.63 3.52395
6472 2329.17 3.5188
6473 2311.53 3.5136
6474 2293.72 3.50838
6475 2275.73 3.50312
6476 2257.57 3.49782
6477 2239.24 3.49249
6478 2220.72 3.48713
6479 2202.03 3.48173
6480 2183.16 3.4763
6481 2164.11 3.47083
6482 2144.88 3.46532
6483 2125.47 3.45979
6484 2105.88 3.45421
6485 2086.1 3.4486
6486 2066.15 3.44295
6487 2046.01 3.43727
6488 2025.69 3.43155
6489 2005.18 3.4258
6490 1984.5 3.42001
6491 1963.62 3.41419
6492 1942.57 3.40832
6493 1921.33 3.40243
6494 1899.91 3.39649
6495 1878.31 3.39052
6496 1856.52 3.38451
6497 1834.55 3.37847
6498 1812.4 3.37239
6499 1790.07 3.36627
6500 1767.56 3.36012
6501 1744.87 3.35392
6502 1722 3.3477
6503 1698.95 3.34143
6504 1675.73 3.33513
6505 1652.33 3.32879
6506 1628.76 3.32241
6507 1605.02 3.316
6508 1581.11 3.30955
6509 1557.03 3.30306
6510 1532.79 3.29653
6511 1508.38 3.28997
6512 1483.82 3.28337
6513 1459.1 3.27673
6514 1434.22 3.27005
6515 1409.2 3.26334
6516 1384.03 3.25659
6517 1358.72 3.2498
6518 1333.27 3.24298
6519 1307.68 3.23611
6520 1281.97 3.22921
6521 1256.13 3.22227
6522 1230.18 3.2153
6523 1204.11 3.20829
6524 1177.94 3.20124
6525 1151.67 3.19415
6526 1125.3 3.18702
6527 1098.85 3.17986
6528 1072.32 3.17266
6529 1045.73 3.16543
6530 1019.07 3.15816
6531 992.356 3.15085
6532 965.602 3.1435
6533 938.817 3.13612
6534 912.01 3.1287
6535 885.192 3.12125
6536 858.376 3.11376
6537 831.573 3.10623
6538 804.797 3.09867
6539 778.061 3.09107
6540 751.379 3.08344
6541 724.767 3.07578
6542 698.239 3.06808
6543 671.813 3.06034
6544 645.506 3.05257
6545 619.335 3.04477
6546 593.319 3.03693
6547 567.478 3.02907
6548 541.832 3.02117
6549 516.402 3.01323
6550 491.212 3.00527
6551 466.283 2.99727
6552 441.64 2.98925
6553 417.309 2.98119
6554 393.315 2.97311
6555 369.685 2.96499
6556 346.449 2.95685
6557 323.635 2.94868
6558 301.274 2.94048
6559 279.397 2.93226
6560 258.037 2.92401
6561 237.229 2.91574
6562 217.007 2.90744
6563 197.408 2.89912
6564 178.47 2.89077
6565 160.231 2.88241
6566 142.731 2.87402
6567 126.012 2.86562
6568 110.117 2.85719
6569 95.0892 2.84875
6570 80.9737 2.8403
6571 67.817 2.83182
6572 55.6667 2.82334
6573 44.5714 2.81484
6574 34.5811 2.80633
6575 25.7468 2.79781
6576 18.1205 2.78929
6577 11.7554 2.78075
6578 6.70543 2.77222
6579 3.02563 2.76367
6580 0.77169 2.75513
6581 4.3205e-05 2.74659
6582 0.767721 2.73804
6583 3.13223 2.7295
6584 7.15142 2.72097
6585 12.8833 2.71245
6586 20.3861 2.70393
6587 29.7176 2.69543
6588 40.9354 2.68694
6589 54.0966 2.67847
6590 69.2575 2.67002
6591 86.4732 2.66158
6592 105.798 2.65318
6593 127.283 2.6448
6594 150.981 2.63645
6595 176.938 2.62813
6596 205.2 2.61985
6597 235.81 2.6116
6598 268.808 2.6034
6599 304.228 2.59524
6600 342.103 2.58713
6601 382.459 2.57908
6602 425.318 2.57107
6603 470.695 2.56313
6604 518.601 2.55525
6605 569.039 2.54743
6606 622.006 2.53968
6607 677.489 2.53201
6608 735.471 2.52441
6609 795.922 2.5169
6610 858.805 2.50947
6611 924.074 2.50213
6612 991.67 2.49489
6613 1061.53 2.48774
6614 1133.57 2.4807
6615 1207.7 2.47376
6616 1283.82 2.46694
6617 1361.81 2.46024
6618 1441.56 2.45365
6619 1522.91 2.44719
6620 1605.72 2.44086
6621 1689.83 2.43467
6622 1775.05 2.42862
6623 1861.2 2.42271
6624 1948.08 2.41695
6625 2035.46 2.41134
6626 2123.14 2.4059
6627 2210.86 2.40061
6628 2298.39 2.3955
6629 2385.47 2.39055
6630 2471.84 2.38579
6631 2557.23 2.3812
6632 2641.36 2.37681
6633 2723.95 2.3726
6634 2804.72 2.36858
6635 2883.38 2.36477
6636 2959.64 2.36115
6637 3033.23 2.35774
6638 3103.86 2.35454
6639 3171.26 2.35155
6640 3235.15 2.34878
6641 3295.29 2.34622
6642 3351.43 2.34389
6643 3403.32 2.34178
6644 3450.75 2.33989
6645 3493.52 2.33824
6646 3531.44 2.33681
6647 3564.34 2.33562
6648 3592.08 2.33465
6649 3614.53 2.33393
6650 3631.59 2.33343
6651 3643.19 2.33317
6652 3649.27 2.33315
6653 3649.81 2.33336
6654 3644.8 2.33381
6655 3634.26 2.3345
6656 3618.25 2.33541
6657 3596.83 2.33656
6658 3570.11 2.33794
6659 3538.19 2.33956
6660 3501.23 2.3414
6661 3459.39 2.34346
6662 3412.84 2.34575
6663 3361.79 2.34827
6664 3306.46 2.351
6665 3247.08 2.35395
6666 3183.88 2.35711
6667 3117.14 2.36048
6668 3047.12 2.36405
6669 2974.08 2.36783
6670 2898.31 2.37181
6671 2820.09 2.37598
6672 2739.71 2.38034
6673 2657.45 2.38489
6674 2573.59 2.38962
6675 2488.43 2.39453
6676 2402.23 2.39961
6677 2315.26 2.40486
6678 2227.8 2.41028
6679 2140.09 2.41585
6680 2052.39 2.42158
6681 1964.93 2.42746
6682 1877.94 2.43349
6683 1791.63 2.43965
6684 1706.21 2.44596
6685 1621.88 2.45239
6686 1538.8 2.45895
6687 1457.16 2.46564
6688 1377.09 2.47244
6689 1298.75 2.47935
6690 1222.25 2.48637
6691 1147.73 2.4935
6692 1075.28 2.50072
6693 1004.99 2.50805
6694 936.955 2.51546
6695 871.232 2.52295
6696 807.884 2.53053
6697 746.96 2.53819
6698 688.499 2.54593
6699 632.531 2.55373
6700 579.076 2.5616
6701 528.149 2.56953
6702 479.754 2.57752
6703 433.889 2.58557
6704 390.545 2.59367
6705 349.707 2.60182
6706 311.354 2.61001
6707 275.462 2.61825
6708 241.999 2.62653
6709 210.93 2.63484
6710 182.217 2.64318
6711 155.818 2.65156
6712 131.688 2.65996
6713 109.779 2.66838
6714 90.041 2.67683
6715 72.422 2.6853
6716 56.8684 2.69379
6717 43.3251 2.70229
6718 31.7362 2.7108
6719 22.0448 2.71932
6720 14.1932 2.72786
6721 8.12364 2.73639
6722 3.77804 2.74493
6723 1.09834 2.75348
6724 0.0266168 2.76202
6725 0.5053 2.77056
6726 2.47725 2.7791
6727 5.88592 2.78764
6728 10.6754 2.79617
6729 16.7907 2.80469
6730 24.1775 2.8132
6731 32.7825 2.8217
6732 42.5534 2.83019
6733 53.4391 2.83866
6734 65.3894 2.84712
6735 78.3554 2.85556
6736 92.2893 2.86399
6737 107.144 2.8724
6738 122.876 2.88079
6739 139.439 2.88916
6740 156.791 2.89751
6741 174.89 2.90583
6742 193.696 2.91413
6743 213.171 2.92241
6744 233.275 2.93067
6745 253.973 2.9389
6746 275.228 2.9471
6747 297.008 2.95527
6748 319.278 2.96342
6749 342.007 2.97154
6750 365.164 2.97963
6751 388.72 2.98769
6752 412.646 2.99572
6753 436.914 3.00373
6754 461.498 3.0117
6755 486.374 3.01963
6756 511.516 3.02754
6757 536.901 3.03542
6758 562.506 3.04326
6759 588.312 3.05107
6760 614.295 3.05884
6761 640.438 3.06658
6762 666.72 3.07429
6763 693.125 3.08196
6764 719.634 3.0896
6765 746.231 3.0972
6766 772.9 3.10477
6767 799.627 3.11231
6768 826.397 3.1198
6769 853.195 3.12726
6770 880.01 3.13469
6771 906.828 3.14208
6772 933.639 3.14943
6773 960.429 3.15675
6774 987.19 3.16403
6775 1013.91 3.17127
6776 1040.58 3.17847
6777 1067.19 3.18564
6778 1093.73 3.19277
6779 1120.2 3.19987
6780 1146.58 3.20693
6781 1172.87 3.21395
6782 1199.06 3.22093
6783 1225.15 3.22787
6784 1251.13 3.23478
6785 1276.99 3.24165
6786 1302.72 3.24849
6787 1328.33 3.25528
6788 1353.81 3.26204
6789 1379.15 3.26876
6790 1404.35 3.27544
6791 1429.4 3.28209
6792 1454.3 3.2887
6793 1479.05 3.29527
6794 1503.65 3.3018
6795 1528.08 3.3083
6796 1552.36 3.31475
6797 1576.47 3.32118
6798 1600.41 3.32756
6799 1624.19 3.33391
6800 1647.79 3.34022
6801 1671.22 3.34649
6802 1694.48 3.35272
6803 1717.56 3.35892
6804 1740.46 3.36508
6805 1763.19 3.37121
6806 1785.74 3.3773
6807 1808.1 3.38335
6808 1830.29 3.38936
6809 1852.29 3.39534
6810 1874.11 3.40128
6811 1895.75 3.40719
6812 1917.21 3.41306
6813 1938.48 3.41889
6814 1959.57 3.42468
6815 1980.48 3.43045
6816 2001.2 3.43617
6817 2021.74 3.44186
6818 2042.1 3.44751
6819 2062.27 3.45313
6820 2082.26 3.45871
6821 2102.07 3.46426
6822 2121.7 3.46977
6823 2141.14 3.47524
6824 2160.41 3.48068
6825 2179.49 3.48609
6826 2198.4 3.49146
6827 2217.12 3.4968
6828 2235.67 3.5021
6829 2254.04 3.50736
6830 2272.24 3.5126
6831 2290.26 3.51779
6832 2308.1 3.52296
6833 2325.77 3.52809
6834 2343.27 3.53318
6835 2360.6 3.53824
6836 2377.75 3.54327
6837 2394.74 3.54827
6838 2411.56 3.55323
6839 2428.2 3.55815
6840 2444.69 3.56305
6841 2461 3.56791
6842 2477.15 3.57273
6843 2493.14 3.57753
6844 2508.97 3.58229
6845 2524.63 3.58701
6846 2540.14 3.59171
6847 2555.48 3.59637
6848 2570.67 3.601
6849 2585.7 3.6056
6850 2600.58 3.61016
