n	v_eff	rho
16297 152.718 2.88985
16298 158.268 2.89246
16299 163.85 2.89504
16300 169.461 2.8976
16301 175.096 2.90014
16302 180.753 2.90265
16303 186.429 2.90515
16304 192.119 2.90761
16305 197.821 2.91006
16306 203.532 2.91248
16307 209.248 2.91488
16308 214.966 2.91726
16309 220.684 2.91961
16310 226.398 2.92194
16311 232.106 2.92424
16312 237.805 2.92652
16313 243.491 2.92877
16314 249.163 2.931
16315 254.817 2.9332
16316 260.451 2.93538
16317 266.063 2.93753
16318 271.649 2.93965
16319 277.208 2.94175
16320 282.736 2.94382
16321 288.232 2.94586
16322 293.694 2.94788
16323 299.119 2.94987
16324 304.504 2.95184
16325 309.848 2.95377
16326 315.149 2.95568
16327 320.404 2.95756
16328 325.612 2.95942
16329 330.771 2.96124
16330 335.878 2.96304
16331 340.932 2.96481
16332 345.931 2.96655
16333 350.874 2.96826
16334 355.758 2.96995
16335 360.582 2.9716
16336 365.344 2.97323
16337 370.042 2.97483
16338 374.676 2.9764
16339 379.244 2.97794
16340 383.743 2.97945
16341 388.173 2.98093
16342 392.533 2.98238
16343 396.82 2.9838
16344 401.034 2.98519
16345 405.174 2.98655
16346 409.237 2.98789
16347 413.224 2.98919
16348 417.132 2.99046
16349 420.961 2.9917
16350 424.709 2.99292
16351 428.377 2.9941
16352 431.961 2.99525
16353 435.462 2.99637
16354 438.879 2.99746
16355 442.21 2.99852
16356 445.455 2.99955
16357 448.613 3.00055
16358 451.683 3.00151
16359 454.664 3.00245
16360 457.555 3.00336
16361 460.357 3.00423
16362 463.067 3.00508
16363 465.686 3.00589
16364 468.212 3.00667
16365 470.646 3.00742
16366 472.986 3.00814
16367 475.231 3.00883
16368 477.383 3.00949
16369 479.439 3.01011
16370 481.399 3.01071
16371 483.263 3.01127
16372 485.031 3.0118
16373 486.701 3.0123
16374 488.275 3.01277
16375 489.75 3.01321
16376 491.128 3.01361
16377 492.407 3.01399
16378 493.587 3.01433
16379 494.669 3.01464
16380 495.651 3.01492
16381 496.533 3.01517
16382 497.316 3.01538
16383 498 3.01557
16384 498.583 3.01572
16385 499.066 3.01584
16386 499.449 3.01593
16387 499.732 3.01599
16388 499.914 3.01601
16389 499.996 3.01601
16390 499.977 3.01597
16391 499.858 3.0159
16392 499.639 3.0158
16393 499.319 3.01567
16394 498.899 3.0155
16395 498.379 3.0153
16396 497.759 3.01508
16397 497.038 3.01482
16398 496.219 3.01453
16399 495.299 3.0142
16400 494.28 3.01385
16401 493.162 3.01347
16402 491.945 3.01305
16403 490.63 3.0126
16404 489.216 3.01212
16405 487.704 3.01161
16406 486.095 3.01106
16407 484.388 3.01049
16408 482.585 3.00988
16409 480.685 3.00925
16410 478.689 3.00858
16411 476.598 3.00788
16412 474.412 3.00715
16413 472.131 3.00639
16414 469.757 3.00559
16415 467.289 3.00477
16416 464.728 3.00391
16417 462.075 3.00303
16418 459.331 3.00211
16419 456.497 3.00116
16420 453.572 3.00018
16421 450.558 2.99917
16422 447.455 2.99813
16423 444.265 2.99706
16424 440.988 2.99596
16425 437.625 2.99483
16426 434.177 2.99366
16427 430.645 2.99247
16428 427.03 2.99125
16429 423.333 2.98999
16430 419.554 2.98871
16431 415.696 2.9874
16432 411.758 2.98605
16433 407.743 2.98468
16434 403.652 2.98328
16435 399.484 2.98184
16436 395.243 2.98038
16437 390.929 2.97889
16438 386.543 2.97737
16439 382.087 2.97582
16440 377.562 2.97424
16441 372.97 2.97263
16442 368.312 2.97099
16443 363.59 2.96933
16444 358.805 2.96763
16445 353.959 2.96591
16446 349.053 2.96416
16447 344.089 2.96238
16448 339.07 2.96057
16449 333.996 2.95873
16450 328.869 2.95687
16451 323.692 2.95498
16452 318.466 2.95306
16453 313.194 2.95111
16454 307.877 2.94914
16455 302.517 2.94714
16456 297.117 2.94511
16457 291.678 2.94306
16458 286.204 2.94097
16459 280.695 2.93887
16460 275.155 2.93673
16461 269.586 2.93457
16462 263.99 2.93239
16463 258.37 2.93018
16464 252.728 2.92794
16465 247.067 2.92568
16466 241.39 2.92339
16467 235.699 2.92108
16468 229.996 2.91874
16469 224.286 2.91638
16470 218.57 2.914
16471 212.851 2.91159
16472 207.133 2.90916
16473 201.419 2.9067
16474 195.711 2.90423
16475 190.013 2.90172
16476 184.328 2.8992
16477 178.659 2.89665
16478 173.01 2.89409
16479 167.383 2.8915
16480 161.782 2.88888
16481 156.212 2.88625
16482 150.674 2.8836
16483 145.173 2.88092
16484 139.713 2.87823
16485 134.296 2.87552
16486 128.928 2.87278
16487 123.611 2.87003
16488 118.349 2.86726
16489 113.147 2.86446
16490 108.008 2.86166
16491 102.935 2.85883
16492 97.9341 2.85598
16493 93.0081 2.85312
16494 88.1612 2.85024
16495 83.3975 2.84735
16496 78.7213 2.84444
16497 74.1366 2.84151
16498 69.6476 2.83857
16499 65.2587 2.83562
16500 60.9739 2.83265
16501 56.7976 2.82966
16502 52.7341 2.82666
16503 48.7876 2.82365
16504 44.9624 2.82063
16505 41.2628 2.8176
16506 37.6932 2.81455
16507 34.2578 2.81149
16508 30.9609 2.80842
16509 27.8068 2.80535
16510 24.7997 2.80226
16511 21.9439 2.79916
16512 19.2436 2.79606
16513 16.703 2.79294
16514 14.3261 2.78982
16515 12.1171 2.7867
16516 10.0801 2.78356
16517 8.21885 2.78042
16518 6.53743 2.77728
16519 5.03964 2.77413
16520 3.72923 2.77098
16521 2.60986 2.76782
16522 1.68512 2.76467
16523 0.958481 2.76151
16524 0.433295 2.75834
16525 0.11281 2.75518
16526 0.000142575 2.75202
16527 0.0982726 2.74886
16528 0.410036 2.7457
16529 0.938117 2.74254
16530 1.68504 2.73938
16531 2.65314 2.73623
16532 3.8446 2.73308
16533 5.2614 2.72994
16534 6.90532 2.7268
16535 8.77792 2.72367
16536 10.8806 2.72055
16537 13.2144 2.71743
16538 15.7802 2.71432
16539 18.5787 2.71123
16540 21.6104 2.70814
16541 24.8752 2.70506
16542 28.373 2.702
16543 32.1034 2.69894
16544 36.0657 2.6959
16545 40.2588 2.69288
16546 44.6814 2.68987
16547 49.3318 2.68687
16548 54.208 2.6839
16549 59.3077 2.68094
16550 64.6282 2.67799
16551 70.1665 2.67507
16552 75.9193 2.67217
16553 81.8828 2.66929
16554 88.0529 2.66643
16555 94.4253 2.66359
16556 100.995 2.66078
16557 107.757 2.65799
16558 114.705 2.65523
16559 121.834 2.65249
16560 129.137 2.64978
16561 136.608 2.6471
16562 144.239 2.64445
16563 152.023 2.64182
16564 159.952 2.63923
16565 168.018 2.63667
16566 176.212 2.63414
16567 184.526 2.63165
16568 192.95 2.62919
16569 201.474 2.62676
16570 210.088 2.62437
16571 218.783 2.62202
16572 227.547 2.6197
16573 236.37 2.61742
16574 245.24 2.61519
16575 254.146 2.61299
16576 263.076 2.61083
16577 272.019 2.60872
16578 280.961 2.60665
16579 289.892 2.60462
16580 298.797 2.60264
16581 307.666 2.6007
16582 316.484 2.5988
16583 325.238 2.59696
16584 333.917 2.59516
16585 342.506 2.59341
16586 350.993 2.59171
16587 359.365 2.59005
16588 367.608 2.58845
16589 375.709 2.5869
16590 383.657 2.5854
16591 391.437 2.58395
16592 399.037 2.58256
16593 406.445 2.58122
16594 413.648 2.57993
16595 420.634 2.5787
16596 427.392 2.57752
16597 433.911 2.5764
16598 440.178 2.57533
16599 446.183 2.57432
16600 451.916 2.57337
16601 457.366 2.57248
16602 462.525 2.57164
16603 467.383 2.57086
16604 471.931 2.57014
16605 476.161 2.56948
16606 480.066 2.56888
16607 483.638 2.56834
16608 486.872 2.56785
16609 489.76 2.56743
16610 492.299 2.56707
16611 494.483 2.56677
16612 496.309 2.56652
16613 497.773 2.56634
16614 498.871 2.56622
16615 499.604 2.56616
16616 499.968 2.56616
16617 499.964 2.56622
16618 499.59 2.56635
16619 498.849 2.56653
16620 497.742 2.56677
16621 496.269 2.56708
16622 494.435 2.56744
16623 492.242 2.56786
16624 489.695 2.56835
16625 486.798 2.56889
16626 483.556 2.5695
16627 479.976 2.57016
16628 476.063 2.57088
16629 471.825 2.57166
16630 467.27 2.5725
16631 462.405 2.57339
16632 457.239 2.57435
16633 451.781 2.57536
16634 446.042 2.57643
16635 440.03 2.57755
16636 433.757 2.57873
16637 427.233 2.57996
16638 420.469 2.58125
16639 413.477 2.58259
16640 406.269 2.58399
16641 398.856 2.58544
16642 391.252 2.58694
16643 383.468 2.58849
16644 375.517 2.59009
16645 367.412 2.59175
16646 359.165 2.59345
16647 350.791 2.5952
16648 342.301 2.597
16649 333.71 2.59885
16650 325.029 2.60074
16651 316.273 2.60268
16652 307.453 2.60467
16653 298.584 2.6067
16654 289.678 2.60877
16655 280.747 2.61088
16656 271.804 2.61304
16657 262.861 2.61524
16658 253.932 2.61748
16659 245.026 2.61976
16660 236.157 2.62207
16661 227.336 2.62443
16662 218.573 2.62682
16663 209.88 2.62924
16664 201.268 2.63171
16665 192.746 2.6342
16666 184.325 2.63673
16667 176.014 2.63929
16668 167.823 2.64189
16669 159.76 2.64451
16670 151.834 2.64716
16671 144.054 2.64985
16672 136.427 2.65256
16673 128.96 2.65529
16674 121.661 2.65806
16675 114.536 2.66085
16676 107.592 2.66366
16677 100.835 2.6665
16678 94.2699 2.66936
16679 87.9024 2.67224
16680 81.7372 2.67514
16681 75.7787 2.67807
16682 70.031 2.68101
16683 64.4979 2.68397
16684 59.1826 2.68695
16685 54.0882 2.68994
16686 49.2174 2.69295
16687 44.5725 2.69598
16688 40.1554 2.69902
16689 35.9678 2.70207
16690 32.0111 2.70513
16691 28.2863 2.70821
16692 24.794 2.7113
16693 21.5348 2.7144
16694 18.5088 2.71751
16695 15.7159 2.72062
16696 13.1556 2.72375
16697 10.8274 2.72688
16698 8.73026 2.73002
16699 6.86316 2.73316
16700 5.22472 2.73631
16701 3.81336 2.73946
16702 2.62728 2.74261
16703 1.66452 2.74577
16704 0.922881 2.74893
16705 0.400025 2.7521
16706 0.0934235 2.75526
16707 0.00038956 2.75842
16708 0.118083 2.76158
16709 0.443521 2.76474
16710 0.973583 2.7679
16711 1.70502 2.77105
16712 2.63448 2.77421
16713 3.75847 2.77736
16714 5.07343 2.7805
16715 6.57568 2.78364
16716 8.26145 2.78677
16717 10.1269 2.7899
16718 12.1682 2.79302
16719 14.3813 2.79613
16720 16.7621 2.79924
16721 19.3066 2.80233
16722 22.0107 2.80542
16723 24.8702 2.8085
16724 27.8808 2.81156
16725 31.0384 2.81462
16726 34.3387 2.81767
16727 37.7774 2.8207
16728 41.3502 2.82373
16729 45.0528 2.82674
16730 48.8809 2.82973
16731 52.8303 2.83272
16732 56.8966 2.83569
16733 61.0756 2.83864
16734 65.3629 2.84158
16735 69.7543 2.84451
16736 74.2456 2.84742
16737 78.8325 2.85031
16738 83.5109 2.85319
16739 88.2766 2.85605
16740 93.1255 2.8589
16741 98.0534 2.86172
16742 103.056 2.86453
16743 108.13 2.86732
16744 113.271 2.87009
16745 118.475 2.87285
16746 123.738 2.87558
16747 129.056 2.87829
16748 134.426 2.88099
16749 139.843 2.88366
16750 145.305 2.88632
16751 150.807 2.88895
16752 156.345 2.89156
16753 161.917 2.89415
16754 167.518 2.89672
16755 173.145 2.89926
16756 178.795 2.90178
16757 184.464 2.90429
16758 190.15 2.90676
16759 195.848 2.90922
16760 201.556 2.91165
16761 207.271 2.91406
16762 212.989 2.91644
16763 218.707 2.9188
16764 224.423 2.92114
16765 230.133 2.92345
16766 235.835 2.92573
16767 241.526 2.92799
16768 247.204 2.93023
16769 252.864 2.93244
16770 258.505 2.93463
16771 264.125 2.93679
16772 269.72 2.93892
16773 275.289 2.94103
16774 280.828 2.94311
16775 286.336 2.94516
16776 291.809 2.94719
16777 297.247 2.94919
16778 302.646 2.95116
16779 308.005 2.95311
16780 313.321 2.95502
16781 318.592 2.95692
16782 323.817 2.95878
16783 328.993 2.96061
16784 334.118 2.96242
16785 339.191 2.9642
16786 344.209 2.96595
16787 349.171 2.96767
16788 354.076 2.96937
16789 358.921 2.97103
16790 363.704 2.97267
16791 368.425 2.97428
16792 373.081 2.97586
16793 377.672 2.97741
16794 382.195 2.97893
16795 386.649 2.98042
16796 391.033 2.98188
16797 395.346 2.98331
16798 399.585 2.98471
16799 403.751 2.98609
16800 407.841 2.98743
16801 411.854 2.98874
16802 415.789 2.99002
16803 419.646 2.99128
16804 423.422 2.9925
16805 427.118 2.99369
16806 430.731 2.99485
16807 434.261 2.99599
16808 437.707 2.99709
16809 441.068 2.99816
16810 444.343 2.9992
16811 447.531 3.00021
16812 450.631 3.00118
16813 453.643 3.00213
16814 456.566 3.00305
16815 459.398 3.00393
16816 462.14 3.00479
16817 464.791 3.00561
16818 467.349 3.0064
16819 469.815 3.00717
16820 472.187 3.0079
16821 474.465 3.00859
16822 476.649 3.00926
16823 478.738 3.0099
16824 480.732 3.0105
16825 482.629 3.01108
16826 484.431 3.01162
16827 486.135 3.01213
16828 487.742 3.01261
16829 489.251 3.01306
16830 490.663 3.01347
16831 491.976 3.01386
16832 493.19 3.01421
16833 494.306 3.01453
16834 495.322 3.01482
16835 496.239 3.01508
16836 497.057 3.01531
16837 497.775 3.01551
16838 498.393 3.01567
16839 498.91 3.0158
16840 499.328 3.0159
16841 499.645 3.01597
16842 499.862 3.01601
16843 499.979 3.01601
16844 499.995 3.01598
16845 499.911 3.01593
16846 499.726 3.01584
16847 499.441 3.01571
16848 499.056 3.01556
16849 498.57 3.01538
16850 497.984 3.01516
16851 497.299 3.01491
16852 496.513 3.01463
16853 495.628 3.01432
16854 494.644 3.01398
16855 493.56 3.0136
16856 492.377 3.0132
16857 491.096 3.01276
16858 489.716 3.01229
16859 488.238 3.01179
16860 486.662 3.01126
16861 484.989 3.01069
16862 483.22 3.0101
16863 481.353 3.00947
16864 479.39 3.00881
16865 477.332 3.00812
16866 475.179 3.0074
16867 472.93 3.00665
16868 470.588 3.00587
16869 468.153 3.00506
16870 465.624 3.00421
16871 463.003 3.00334
16872 460.29 3.00243
16873 457.487 3.00149
16874 454.593 3.00052
16875 451.61 2.99952
16876 448.538 2.99849
16877 445.378 2.99743
16878 442.131 2.99634
16879 438.798 2.99522
16880 435.379 2.99407
16881 431.876 2.99289
16882 428.289 2.99167
16883 424.62 2.99043
16884 420.87 2.98916
16885 417.039 2.98785
16886 413.129 2.98652
16887 409.14 2.98516
16888 405.075 2.98377
16889 400.934 2.98234
16890 396.718 2.98089
16891 392.429 2.97941
16892 388.068 2.9779
16893 383.636 2.97636
16894 379.135 2.97479
16895 374.566 2.97319
16896 369.93 2.97156
16897 365.23 2.96991
16898 360.467 2.96822
16899 355.641 2.96651
16900 350.756 2.96477
16901 345.812 2.963
16902 340.812 2.9612
16903 335.756 2.95937
16904 330.648 2.95752
16905 325.488 2.95564
16906 320.279 2.95373
16907 315.022 2.95179
16908 309.72 2.94982
16909 304.375 2.94783
16910 298.989 2.94581
16911 293.563 2.94377
16912 288.101 2.9417
16913 282.604 2.9396
16914 277.074 2.93747
16915 271.515 2.93532
16916 265.928 2.93315
16917 260.316 2.93094
16918 254.682 2.92872
16919 249.027 2.92646
16920 243.355 2.92419
16921 237.668 2.92188
16922 231.969 2.91956
16923 226.261 2.9172
16924 220.547 2.91483
16925 214.829 2.91243
16926 209.11 2.91
16927 203.394 2.90756
16928 197.684 2.90509
16929 191.982 2.90259
16930 186.292 2.90008
16931 180.617 2.89754
16932 174.961 2.89498
16933 169.326 2.89239
16934 163.716 2.88979
16935 158.134 2.88716
16936 152.585 2.88452
16937 147.071 2.88185
16938 141.596 2.87916
16939 136.164 2.87646
16940 130.779 2.87373
16941 125.443 2.87098
16942 120.162 2.86822
16943 114.939 2.86543
16944 109.777 2.86263
16945 104.681 2.85981
16946 99.6552 2.85697
16947 94.7027 2.85411
16948 89.828 2.85124
16949 85.0351 2.84835
16950 80.3281 2.84545
16951 75.7113 2.84253
16952 71.1888 2.83959
16953 66.7648 2.83664
16954 62.4435 2.83367
16955 58.2292 2.83069
16956 54.1262 2.8277
16957 50.1387 2.8247
16958 46.2711 2.82168
16959 42.5276 2.81865
16960 38.9126 2.8156
16961 35.4303 2.81255
16962 32.085 2.80949
16963 28.881 2.80641
16964 25.8226 2.80333
16965 22.9141 2.80023
16966 20.1595 2.79713
16967 17.5632 2.79402
16968 15.1292 2.7909
16969 12.8617 2.78778
16970 10.7648 2.78465
16971 8.84229 2.78151
16972 7.09827 2.77837
16973 5.53655 2.77522
16974 4.16093 2.77207
16975 2.97509 2.76891
16976 1.98265 2.76576
16977 1.18713 2.7626
16978 0.591906 2.75944
16979 0.200279 2.75627
16980 0.0154067 2.75311
16981 0.0403173 2.74995
16982 0.277898 2.74679
16983 0.730886 2.74363
16984 1.40186 2.74047
16985 2.29323 2.73732
16986 3.40722 2.73417
16987 4.74589 2.73103
16988 6.31108 2.72789
16989 8.10444 2.72475
16990 10.1274 2.72163
16991 12.3811 2.71851
16992 14.8667 2.7154
16993 17.5847 2.7123
16994 20.5357 2.7092
16995 23.7199 2.70612
16996 27.1371 2.70305
16997 30.7872 2.7
16998 34.6694 2.69695
16999 38.7829 2.69392
17000 43.1263 2.69091
17001 47.6981 2.68791
17002 52.4964 2.68492
17003 57.5191 2.68196
17004 62.7636 2.67901
17005 68.227 2.67608
17006 73.906 2.67317
17007 79.7971 2.67028
17008 85.8963 2.66742
17009 92.1992 2.66457
17010 98.7012 2.66175
17011 105.397 2.65895
17012 112.282 2.65618
17013 119.349 2.65343
17014 126.593 2.65072
17015 134.006 2.64802
17016 141.583 2.64536
17017 149.315 2.64273
17018 157.194 2.64012
17019 165.214 2.63755
17020 173.365 2.63501
17021 181.638 2.63251
17022 190.025 2.63003
17023 198.516 2.62759
17024 207.1 2.62519
17025 215.768 2.62283
17026 224.509 2.6205
17027 233.313 2.61821
17028 242.168 2.61596
17029 251.063 2.61375
17030 259.986 2.61157
17031 268.926 2.60945
17032 277.87 2.60736
17033 286.806 2.60532
17034 295.722 2.60332
17035 304.604 2.60136
17036 313.441 2.59945
17037 322.219 2.59759
17038 330.925 2.59578
17039 339.547 2.59401
17040 348.071 2.59229
17041 356.484 2.59062
17042 364.773 2.589
17043 372.925 2.58743
17044 380.927 2.58591
17045 388.766 2.58445
17046 396.43 2.58304
17047 403.906 2.58168
17048 411.181 2.58037
17049 418.244 2.57912
17050 425.082 2.57792
17051 431.684 2.57678
17052 438.04 2.5757
17053 444.137 2.57467
17054 449.965 2.57369
17055 455.514 2.57278
17056 460.775 2.57192
17057 465.737 2.57112
17058 470.393 2.57038
17059 474.734 2.5697
17060 478.753 2.56908
17061 482.441 2.56852
17062 485.792 2.56801
17063 488.801 2.56757
17064 491.461 2.56719
17065 493.768 2.56686
17066 495.718 2.5666
17067 497.308 2.5664
17068 498.533 2.56626
17069 499.392 2.56617
17070 499.884 2.56615
17071 500.007 2.5662
17072 499.761 2.5663
17073 499.147 2.56646
17074 498.166 2.56668
17075 496.82 2.56696
17076 495.11 2.56731
17077 493.041 2.56771
17078 490.616 2.56817
17079 487.839 2.5687
17080 484.716 2.56928
17081 481.252 2.56992
17082 477.453 2.57062
17083 473.327 2.57138
17084 468.88 2.5722
17085 464.121 2.57308
17086 459.059 2.57401
17087 453.701 2.575
17088 448.058 2.57605
17089 442.139 2.57715
17090 435.955 2.57831
17091 429.516 2.57953
17092 422.834 2.5808
17093 415.92 2.58212
17094 408.785 2.5835
17095 401.442 2.58493
17096 393.902 2.58641
17097 386.179 2.58795
17098 378.284 2.58953
17099 370.231 2.59117
17100 362.032 2.59286
17101 353.7 2.59459
17102 345.249 2.59637
17103 336.691 2.59821
17104 328.04 2.60008
17105 319.308 2.60201
17106 310.509 2.60398
17107 301.656 2.60599
17108 292.761 2.60805
17109 283.837 2.61015
17110 274.897 2.61229
17111 265.953 2.61448
17112 257.017 2.6167
17113 248.102 2.61896
17114 239.219 2.62127
17115 230.38 2.62361
17116 221.596 2.62599
17117 212.878 2.6284
17118 204.236 2.63085
17119 195.682 2.63334
17120 187.225 2.63585
17121 178.875 2.6384
17122 170.641 2.64099
17123 162.533 2.6436
17124 154.559 2.64624
17125 146.727 2.64892
17126 139.046 2.65162
17127 131.523 2.65434
17128 124.165 2.6571
17129 116.98 2.65988
17130 109.972 2.66269
17131 103.15 2.66551
17132 96.5179 2.66837
17133 90.0815 2.67124
17134 83.8459 2.67414
17135 77.8154 2.67705
17136 71.9944 2.67999
17137 66.3867 2.68294
17138 60.9957 2.68591
17139 55.8246 2.6889
17140 50.8763 2.69191
17141 46.153 2.69493
17142 41.6569 2.69796
17143 37.3898 2.70101
17144 33.3531 2.70407
17145 29.548 2.70715
17146 25.9752 2.71023
17147 22.6354 2.71333
17148 19.5288 2.71643
17149 16.6553 2.71954
17150 14.0146 2.72267
17151 11.6062 2.72579
17152 9.42933 2.72893
17153 7.48284 2.73207
17154 5.76551 2.73522
17155 4.27581 2.73837
17156 3.01205 2.74152
17157 1.9723 2.74468
17158 1.15446 2.74784
17159 0.55623 2.751
17160 0.175146 2.75416
17161 0.00857705 2.75733
17162 0.0537343 2.76049
17163 0.307683 2.76365
17164 0.767349 2.76681
17165 1.42953 2.76996
17166 2.2909 2.77312
17167 3.34803 2.77627
17168 4.59736 2.77941
17169 6.03527 2.78255
17170 7.65801 2.78569
17171 9.46179 2.78882
17172 11.4427 2.79194
17173 13.5968 2.79506
17174 15.9201 2.79816
17175 18.4085 2.80126
17176 21.0579 2.80435
17177 23.8641 2.80743
17178 26.8229 2.81051
17179 29.9302 2.81357
17180 33.1816 2.81662
17181 36.5729 2.81966
17182 40.0998 2.82268
17183 43.7581 2.8257
17184 47.5433 2.8287
17185 51.4512 2.83169
17186 55.4776 2.83466
17187 59.6181 2.83762
17188 63.8684 2.84057
17189 68.2243 2.8435
17190 72.6815 2.84641
17191 77.2359 2.84931
17192 81.8831 2.8522
17193 86.6191 2.85507
17194 91.4396 2.85792
17195 96.3407 2.86075
17196 101.318 2.86356
17197 106.368 2.86636
17198 111.486 2.86914
17199 116.669 2.8719
17200 121.912 2.87464
17201 127.211 2.87736
17202 132.564 2.88006
17203 137.965 2.88274
17204 143.412 2.8854
17205 148.9 2.88804
17206 154.426 2.89066
17207 159.986 2.89325
17208 165.578 2.89583
17209 171.196 2.89838
17210 176.839 2.90091
17211 182.502 2.90342
17212 188.182 2.90591
17213 193.877 2.90837
17214 199.582 2.91081
17215 205.294 2.91323
17216 211.011 2.91562
17217 216.73 2.91799
17218 222.447 2.92033
17219 228.16 2.92265
17220 233.865 2.92495
17221 239.56 2.92722
17222 245.242 2.92946
17223 250.909 2.93168
17224 256.557 2.93387
17225 262.184 2.93604
17226 267.788 2.93818
17227 273.366 2.9403
17228 278.916 2.94239
17229 284.435 2.94445
17230 289.921 2.94649
17231 295.371 2.9485
17232 300.784 2.95048
17233 306.157 2.95244
17234 311.488 2.95436
17235 316.775 2.95626
17236 322.016 2.95814
17237 327.209 2.95998
17238 332.352 2.9618
17239 337.443 2.96359
17240 342.48 2.96535
17241 347.462 2.96708
17242 352.387 2.96879
17243 357.252 2.97046
17244 362.057 2.97211
17245 366.8 2.97373
17246 371.479 2.97531
17247 376.092 2.97687
17248 380.639 2.9784
17249 385.117 2.97991
17250 389.525 2.98138
17251 393.863 2.98282
17252 398.128 2.98423
17253 402.319 2.98562
17254 406.435 2.98697
17255 410.475 2.98829
17256 414.437 2.98958
17257 418.321 2.99085
17258 422.126 2.99208
17259 425.849 2.99328
17260 429.491 2.99446
17261 433.05 2.9956
17262 436.525 2.99671
17263 439.915 2.99779
17264 443.22 2.99884
17265 446.438 2.99986
17266 449.569 3.00085
17267 452.612 3.00181
17268 455.565 3.00273
17269 458.429 3.00363
17270 461.202 3.0045
17271 463.885 3.00533
17272 466.475 3.00613
17273 468.973 3.00691
17274 471.377 3.00765
17275 473.688 3.00836
17276 475.905 3.00904
17277 478.027 3.00968
17278 480.053 3.0103
17279 481.984 3.01088
17280 483.819 3.01144
17281 485.556 3.01196
17282 487.197 3.01245
17283 488.74 3.01291
17284 490.186 3.01333
17285 491.533 3.01373
17286 492.781 3.01409
17287 493.931 3.01443
17288 494.982 3.01473
17289 495.934 3.015
17290 496.786 3.01524
17291 497.538 3.01544
17292 498.19 3.01562
17293 498.743 3.01576
17294 499.195 3.01587
17295 499.547 3.01595
17296 499.799 3.016
17297 499.95 3.01601
17298 500.001 3.016
17299 499.951 3.01595
17300 499.801 3.01587
17301 499.551 3.01576
17302 499.2 3.01562
17303 498.749 3.01544
17304 498.198 3.01524
17305 497.547 3.015
17306 496.796 3.01473
17307 495.946 3.01443
17308 494.995 3.0141
17309 493.946 3.01374
17310 492.797 3.01334
17311 491.55 3.01291
17312 490.204 3.01245
17313 488.76 3.01196
17314 487.218 3.01144
17315 485.579 3.01089
17316 483.842 3.01031
17317 482.009 3.00969
17318 480.08 3.00904
17319 478.055 3.00837
17320 475.934 3.00766
17321 473.719 3.00692
17322 471.409 3.00614
17323 469.005 3.00534
17324 466.509 3.00451
17325 463.92 3.00364
17326 461.239 3.00275
17327 458.467 3.00182
17328 455.604 3.00086
17329 452.652 2.99987
17330 449.61 2.99885
17331 446.481 2.9978
17332 443.264 2.99672
17333 439.96 2.99561
17334 436.571 2.99447
17335 433.097 2.9933
17336 429.539 2.9921
17337 425.898 2.99086
17338 422.176 2.9896
17339 418.373 2.98831
17340 414.49 2.98699
17341 410.528 2.98563
17342 406.489 2.98425
17343 402.374 2.98284
17344 398.184 2.9814
17345 393.92 2.97993
17346 389.584 2.97842
17347 385.176 2.97689
17348 380.699 2.97534
17349 376.153 2.97375
17350 371.541 2.97213
17351 366.863 2.97048
17352 362.121 2.96881
17353 357.317 2.96711
17354 352.452 2.96537
17355 347.528 2.96361
17356 342.547 2.96182
17357 337.51 2.96001
17358 332.42 2.95816
17359 327.278 2.95629
17360 322.085 2.95439
17361 316.845 2.95246
17362 311.559 2.95051
17363 306.228 2.94852
17364 300.856 2.94652
17365 295.444 2.94448
17366 289.994 2.94242
17367 284.508 2.94033
17368 278.99 2.93821
17369 273.441 2.93607
17370 267.863 2.9339
17371 262.259 2.93171
17372 256.632 2.92949
17373 250.984 2.92725
17374 245.318 2.92498
17375 239.636 2.92268
17376 233.941 2.92036
17377 228.236 2.91802
17378 222.523 2.91565
17379 216.806 2.91326
17380 211.088 2.91084
17381 205.371 2.9084
17382 199.658 2.90594
17383 193.953 2.90346
17384 188.258 2.90095
17385 182.578 2.89842
17386 176.914 2.89586
17387 171.272 2.89329
17388 165.653 2.89069
17389 160.061 2.88807
17390 154.5 2.88544
17391 148.973 2.88278
17392 143.485 2.88009
17393 138.037 2.87739
17394 132.635 2.87467
17395 127.282 2.87193
17396 121.982 2.86917
17397 116.738 2.8664
17398 111.555 2.8636
17399 106.436 2.86079
17400 101.385 2.85795
17401 96.4066 2.8551
17402 91.5045 2.85224
17403 86.6829 2.84935
17404 81.9457 2.84645
17405 77.2973 2.84354
17406 72.7417 2.84061
17407 68.2831 2.83766
17408 63.9258 2.8347
17409 59.6741 2.83173
17410 55.5321 2.82874
17411 51.5042 2.82574
17412 47.5947 2.82272
17413 43.8078 2.8197
17414 40.1478 2.81666
17415 36.6191 2.81361
17416 33.226 2.81055
17417 29.9727 2.80748
17418 26.8634 2.80439
17419 23.9026 2.8013
17420 21.0943 2.7982
17421 18.4428 2.7951
17422 15.9522 2.79198
17423 13.6267 2.78886
17424 11.4703 2.78573
17425 9.48707 2.7826
17426 7.6809 2.77945
17427 6.05572 2.77631
17428 4.61532 2.77316
17429 3.36344 2.77001
17430 2.30373 2.76685
17431 1.43972 2.76369
17432 0.774861 2.76053
17433 0.31247 2.75737
17434 0.0557556 2.75421
17435 0.00779205 2.75104
17436 0.171517 2.74788
17437 0.54972 2.74472
17438 1.14503 2.74157
